DATE,TMAX,TMIN
2014/6/21,77,69
2014/6/22,86,69
2014/6/23,77,69
2014/6/24,73,68
2014/6/25,73,68
2014/6/26,86,69
2014/6/27,84,69
2014/6/28,87,71
2014/6/29,77,68
2014/6/30,77,69
2014/7/1,84,69
2014/7/2,80,69
2014/7/3,75,69
2014/7/4,80,69
2014/7/5,82,69
2014/7/6,82,69
2014/7/7,87,75
2014/7/8,91,77
2014/7/9,86,77
2014/7/10,86,73
2014/7/11,82,71
2014/7/12,87,73
2014/7/13,78,73
2014/7/14,84,75
2014/7/15,89,78
2014/7/16,91,78
2014/7/17,91,77
2014/7/18,95,78
2014/7/19,93,78
2014/7/20,95,78
2014/7/21,93,80
2014/7/22,91,78
2014/7/23,93,77
2014/7/24,87,77
2014/7/25,82,73
2014/7/26,86,75
2014/7/27,89,78
2014/7/28,95,78
2014/7/29,93,77
2014/7/30,82,75
2014/7/31,84,78
2014/8/1,91,78
2014/8/2,95,80
2014/8/3,95,78
2014/8/4,95,78
2014/8/5,89,78
2014/8/6,82,75
2014/8/7,82,75
2014/8/8,82,73
2014/8/9,82,71
2014/8/10,82,71
2014/8/11,80,73
2014/8/12,78,71
2014/8/13,82,71
2014/8/14,86,71
2014/8/15,75,68
2014/8/16,77,69
2014/8/17,77,69
2014/8/18,77,69
2014/8/19,84,71
2014/8/20,87,73
2014/8/21,87,77
2014/8/22,87,75
2014/8/23,82,69
2014/8/24,86,69
2014/8/25,75,68
2014/8/26,77,68
2014/8/27,78,69
2014/8/28,84,69
2014/8/29,78,69
2014/8/30,80,73
2014/8/31,82,71
2014/9/1,78,68
2014/9/2,82,68
2014/9/3,84,71
2014/9/4,86,71
2014/9/5,84,69
2014/9/6,82,71
2014/9/7,82,71
2014/9/8,78,68
2014/9/9,80,68
2014/9/10,75,66
2014/9/11,75,69
2014/9/12,80,68
2014/9/13,80,69
2014/9/14,80,69
2014/9/15,78,68
2014/9/16,69,64
2014/9/17,71,62
2014/9/18,75,66
2014/9/19,80,68
2014/9/20,77,71
2014/9/21,77,69
2014/9/22,77,64
2014/9/23,78,66
2014/9/24,80,69
2014/9/25,80,69
2014/9/26,82,71
2014/9/27,82,68
2014/9/28,73,60
2014/9/29,75,60
2014/9/30,77,60
2014/10/1,77,59
2014/10/2,75,60
2014/10/3,77,59
2014/10/4,71,55
2014/10/5,71,57
2014/10/6,75,59
2014/10/7,75,60
2014/10/8,77,62
2014/10/9,78,62
2014/10/10,77,60
2014/10/11,68,51
2014/10/12,68,48
2014/10/13,69,53
2014/10/14,73,57
2014/10/15,73,57
2014/10/16,77,62
2014/10/17,78,64
2014/10/18,82,62
2014/10/19,69,55
2014/10/20,73,53
2014/10/21,75,55
2014/10/22,77,57
2014/10/23,78,57
2014/10/24,80,59
2014/10/25,68,55
2014/10/26,68,57
2014/10/27,68,62
2014/10/28,69,64
2014/10/29,71,60
2014/10/30,68,57
2014/10/31,62,44
2014/11/1,60,46
2014/11/2,66,50
2014/11/3,68,53
2014/11/4,68,51
2014/11/5,60,50
2014/11/6,57,48
2014/11/7,62,50
2014/11/8,64,50
2014/11/9,64,48
2014/11/10,60,39
2014/11/11,55,39
2014/11/12,59,44
2014/11/13,62,50
2014/11/14,60,44
2014/11/15,57,41
2014/11/16,59,42
2014/11/17,60,48
2014/11/18,64,51
2014/11/19,68,51
2014/11/20,68,55
2014/11/21,69,55
2014/11/22,59,48
2014/11/23,55,44
2014/11/24,60,48
2014/11/25,62,55
2014/11/26,60,50
2014/11/27,59,53
2014/11/28,57,39
2014/11/29,41,26
2014/11/30,42,28
2014/12/1,41,30
2014/12/2,41,28
2014/12/3,42,28
2014/12/4,48,33
2014/12/5,51,33
2014/12/6,48,39
2014/12/7,51,41
2014/12/8,50,37
2014/12/9,46,28
2014/12/10,46,26
2014/12/11,46,28
2014/12/12,48,35
2014/12/13,39,24
2014/12/14,42,26
2014/12/15,48,35
2014/12/16,50,33
2014/12/17,44,30
2014/12/18,42,26
2014/12/19,44,30
2014/12/20,51,33
2014/12/21,53,33
2014/12/22,46,35
2014/12/23,48,33
2014/12/24,51,35
2014/12/25,51,33
2014/12/26,53,37
2014/12/27,57,33
2014/12/28,44,24
2014/12/29,41,24
2014/12/30,46,23
2014/12/31,51,35
2015/1/1,59,41
2015/1/2,60,37
2015/1/3,44,32
2015/1/4,42,28
2015/1/5,46,28
2015/1/6,51,32
2015/1/7,55,35
2015/1/8,55,33
2015/1/9,48,26
2015/1/10,48,41
2015/1/11,48,39
2015/1/12,50,37
2015/1/13,50,33
2015/1/14,42,32
2015/1/15,48,32
2015/1/16,50,35
2015/1/17,51,41
2015/1/18,55,35
2015/1/19,44,30
2015/1/20,50,35
2015/1/21,59,48
2015/1/22,55,42
2015/1/23,50,35
2015/1/24,41,32
2015/1/25,39,33
2015/1/26,39,32
2015/1/27,41,32
2015/1/28,39,32
2015/1/29,42,33
2015/1/30,44,37
2015/1/31,44,33
2015/2/1,46,30
2015/2/2,42,28
2015/2/3,44,28
2015/2/4,51,32
2015/2/5,37,24
2015/2/6,41,26
2015/2/7,50,32
2015/2/8,59,35
2015/2/9,51,35
2015/2/10,55,37
2015/2/11,64,53
2015/2/12,60,46
2015/2/13,59,35
2015/2/14,57,35
2015/2/15,50,28
2015/2/16,48,35
2015/2/17,50,44
2015/2/18,53,41
2015/2/19,51,37
2015/2/20,48,39
2015/2/21,53,42
2015/2/22,50,39
2015/2/23,48,37
2015/2/24,42,37
2015/2/25,41,35
2015/2/26,50,35
2015/2/27,53,39
2015/2/28,55,33
2015/3/1,42,33
2015/3/2,42,35
2015/3/3,46,35
2015/3/4,51,41
2015/3/5,51,37
2015/3/6,48,32
2015/3/7,44,28
2015/3/8,50,35
2015/3/9,59,41
2015/3/10,66,42
2015/3/11,57,46
2015/3/12,59,48
2015/3/13,62,51
2015/3/14,68,51
2015/3/15,64,46
2015/3/16,59,46
2015/3/17,57,46
2015/3/18,68,46
2015/3/19,64,42
2015/3/20,57,42
2015/3/21,57,39
2015/3/22,59,46
2015/3/23,59,48
2015/3/24,57,44
2015/3/25,68,50
2015/3/26,71,53
2015/3/27,69,59
2015/3/28,77,42
2015/3/29,69,59
2015/3/30,84,53
2015/3/31,60,51
2015/4/1,68,53
2015/4/2,68,46
2015/4/3,51,42
2015/4/4,48,39
2015/4/5,53,39
2015/4/6,57,42
2015/4/7,62,46
2015/4/8,64,46
2015/4/9,68,42
2015/4/10,55,42
2015/4/11,62,48
2015/4/12,69,59
2015/4/13,69,46
2015/4/14,68,57
2015/4/15,80,62
2015/4/16,71,51
2015/4/17,60,44
2015/4/18,68,44
2015/4/19,75,51
2015/4/20,77,57
2015/4/21,77,53
2015/4/22,78,53
2015/4/23,82,59
2015/4/24,77,62
2015/4/25,86,60
2015/4/26,69,55
2015/4/27,71,55
2015/4/28,75,60
2015/4/29,68,57
2015/4/30,73,57
2015/5/1,73,51
2015/5/2,75,59
2015/5/3,69,59
2015/5/4,80,60
2015/5/5,75,59
2015/5/6,73,53
2015/5/7,75,60
2015/5/8,71,53
2015/5/9,77,60
2015/5/10,86,69
2015/5/11,84,68
2015/5/12,75,62
2015/5/13,71,53
2015/5/14,77,64
2015/5/15,78,64
2015/5/16,82,60
2015/5/17,77,55
2015/5/18,77,59
2015/5/19,77,62
2015/5/20,75,60
2015/5/21,77,62
2015/5/22,80,62
2015/5/23,82,66
2015/5/24,73,68
2015/5/25,78,66
2015/5/26,78,68
2015/5/27,75,62
2015/5/28,80,64
2015/5/29,86,69
2015/5/30,77,66
2015/5/31,75,59
2015/6/1,78,64
2015/6/2,82,66
2015/6/3,86,68
2015/6/4,80,68
2015/6/5,75,68
2015/6/6,82,69
2015/6/7,78,71
2015/6/8,89,71
2015/6/9,93,75
2015/6/10,91,73
2015/6/11,86,73
2015/6/12,82,68
2015/6/13,78,66
2015/6/14,69,66
2015/6/15,78,64
2015/6/16,82,68
2015/6/17,84,69
2015/6/18,80,69
2015/6/19,82,69
2015/6/20,80,73
2015/6/21,78,73
2015/6/22,82,73
2015/6/23,80,69
2015/6/24,73,68
2015/6/25,75,69
2015/6/26,78,71
2015/6/27,80,69
2015/6/28,82,69
2015/6/29,86,71
2015/6/30,82,69
2015/7/1,80,68
2015/7/2,78,66
2015/7/3,73,66
2015/7/4,73,66
2015/7/5,75,69
2015/7/6,82,73
2015/7/7,84,75
2015/7/8,78,75
2015/7/9,80,73
2015/7/10,93,77
2015/7/11,93,75
2015/7/12,89,73
2015/7/13,82,71
2015/7/14,80,71
2015/7/15,78,73
2015/7/16,80,73
2015/7/17,86,75
2015/7/18,86,75
2015/7/19,86,75
2015/7/20,84,77
2015/7/21,86,77
2015/7/22,89,78
2015/7/23,91,80
2015/7/24,95,80
2015/7/25,96,82
2015/7/26,100,84
2015/7/27,96,78
2015/7/28,95,80
2015/7/29,96,78
2015/7/30,96,82
2015/7/31,98,82
2015/8/1,100,82
2015/8/2,96,80
2015/8/3,95,78
2015/8/4,89,78
2015/8/5,89,78
2015/8/6,84,78
2015/8/7,82,75
2015/8/8,82,73
2015/8/9,86,71
2015/8/10,84,71
2015/8/11,87,75
2015/8/12,86,73
2015/8/13,86,73
2015/8/14,87,73
2015/8/15,87,73
2015/8/16,86,75
2015/8/17,86,75
2015/8/18,82,73
2015/8/19,78,69
2015/8/20,78,71
2015/8/21,77,69
2015/8/22,80,69
2015/8/23,84,71
2015/8/24,87,71
2015/8/25,84,69
2015/8/26,84,69
2015/8/27,86,69
2015/8/28,86,71
2015/8/29,86,71
2015/8/30,86,71
2015/8/31,86,71
2015/9/1,86,73
2015/9/2,82,71
2015/9/3,80,69
2015/9/4,84,69
2015/9/5,82,68
2015/9/6,82,66
2015/9/7,82,66
2015/9/8,82,66
2015/9/9,75,60
2015/9/10,75,62
2015/9/11,78,68
2015/9/12,77,64
2015/9/13,77,64
2015/9/14,80,66
2015/9/15,78,64
2015/9/16,80,66
2015/9/17,80,66
2015/9/18,78,66
2015/9/19,80,68
2015/9/20,78,66
2015/9/21,78,68
2015/9/22,80,66
2015/9/23,80,66
2015/9/24,80,66
2015/9/25,80,68
2015/9/26,75,69
2015/9/27,80,64
2015/9/28,73,57
2015/9/29,75,59
2015/9/30,77,62
2015/10/1,75,64
2015/10/2,73,64
2015/10/3,77,64
2015/10/4,73,66
2015/10/5,71,46
2015/10/6,73,55
2015/10/7,73,50
2015/10/8,69,51
2015/10/9,71,53
2015/10/10,75,55
2015/10/11,75,57
2015/10/12,77,57
2015/10/13,77,59
2015/10/14,77,57
2015/10/15,75,57
2015/10/16,75,59
2015/10/17,77,60
2015/10/18,77,60
2015/10/19,77,60
2015/10/20,77,60
2015/10/21,77,60
2015/10/22,73,60
2015/10/23,75,44
2015/10/24,68,48
2015/10/25,66,55
2015/10/26,64,53
2015/10/27,62,51
2015/10/28,62,51
2015/10/29,60,44
2015/10/30,64,46
2015/10/31,66,53
2015/11/1,68,60
2015/11/2,71,62
2015/11/3,75,68
2015/11/4,73,59
2015/11/5,62,51
2015/11/6,60,48
2015/11/7,60,48
2015/11/8,60,55
2015/11/9,66,57
2015/11/10,62,53
2015/11/11,62,48
2015/11/12,64,57
2015/11/13,66,57
2015/11/14,62,55
2015/11/15,60,51
2015/11/16,57,51
2015/11/17,60,30
2015/11/18,64,57
2015/11/19,64,57
2015/11/20,62,50
2015/11/21,53,41
2015/11/22,46,32
2015/11/23,39,24
2015/11/24,42,21
2015/11/25,53,44
2015/11/26,60,42
2015/11/27,60,48
2015/11/28,62,46
2015/11/29,55,35
2015/11/30,48,32
2015/12/1,48,37
2015/12/2,48,37
2015/12/3,51,37
2015/12/4,53,37
2015/12/5,57,44
2015/12/6,55,50
2015/12/7,55,46
2015/12/8,51,39
2015/12/9,51,39
2015/12/10,51,39
2015/12/11,50,37
2015/12/12,50,32
2015/12/13,41,26
2015/12/14,41,26
2015/12/15,44,30
2015/12/16,50,41
2015/12/17,48,37
2015/12/18,50,41
2015/12/19,55,46
2015/12/20,55,24
2015/12/21,50,39
2015/12/22,50,35
2015/12/23,55,37
2015/12/24,48,33
2015/12/25,44,30
2015/12/26,46,32
2015/12/27,50,32
2015/12/28,48,32
2015/12/29,51,41
2015/12/30,59,42
2015/12/31,59,46
2016/1/1,55,44
2016/1/2,46,41
2016/1/3,46,37
2016/1/4,44,32
2016/1/5,44,28
2016/1/6,46,37
2016/1/7,50,37
2016/1/8,42,33
2016/1/9,41,26
2016/1/10,41,26
2016/1/11,44,15
2016/1/12,46,30
2016/1/13,50,37
2016/1/14,46,32
2016/1/15,39,24
2016/1/16,35,26
2016/1/17,39,32
2016/1/18,37,32
2016/1/19,37,21
2016/1/20,28,14
2016/1/21,21,17
2016/1/22,33,23
2016/1/23,42,26
2016/1/24,44,37
2016/1/25,46,37
2016/1/26,41,35
2016/1/27,41,32
2016/1/28,39,14
2016/1/29,37,24
2016/1/30,39,24
2016/1/31,42,28
2016/2/1,41,28
2016/2/2,48,28
2016/2/3,42,26
2016/2/4,48,28
2016/2/5,53,37
2016/2/6,60,42
2016/2/7,64,53
2016/2/8,68,53
2016/2/9,69,42
2016/2/10,60,33
2016/2/11,41,26
2016/2/12,42,28
2016/2/13,48,30
2016/2/14,51,35
2016/2/15,59,37
2016/2/16,53,37
2016/2/17,48,30
2016/2/18,50,41
2016/2/19,46,35
2016/2/20,50,33
2016/2/21,46,30
2016/2/22,51,37
2016/2/23,60,41
2016/2/24,64,42
2016/2/25,64,35
2016/2/26,48,28
2016/2/27,51,37
2016/2/28,60,44
2016/2/29,64,51
2016/3/1,68,51
2016/3/2,71,46
2016/3/3,60,46
2016/3/4,68,37
2016/3/5,46,37
2016/3/6,44,33
2016/3/7,42,30
2016/3/8,48,33
2016/3/9,53,42
2016/3/10,51,37
2016/3/11,53,35
2016/3/12,55,41
2016/3/13,60,46
2016/3/14,64,51
2016/3/15,66,50
2016/3/16,62,41
2016/3/17,57,41
2016/3/18,59,42
2016/3/19,60,44
2016/3/20,55,37
2016/3/21,50,35
2016/3/22,55,35
2016/3/23,59,41
2016/3/24,62,42
2016/3/25,68,48
2016/3/26,69,53
2016/3/27,68,55
2016/3/28,66,48
2016/3/29,73,53
2016/3/30,66,51
2016/3/31,57,48
2016/4/1,60,48
2016/4/2,62,53
2016/4/3,60,53
2016/4/4,66,50
2016/4/5,71,51
2016/4/6,75,53
2016/4/7,71,50
2016/4/8,64,51
2016/4/9,66,55
2016/4/10,77,57
2016/4/11,77,55
2016/4/12,73,59
2016/4/13,69,51
2016/4/14,68,50
2016/4/15,69,51
2016/4/16,73,57
2016/4/17,66,59
2016/4/18,75,57
2016/4/19,78,59
2016/4/20,62,55
2016/4/21,66,53
2016/4/22,69,55
2016/4/23,64,53
2016/4/24,59,53
2016/4/25,69,50
2016/4/26,77,57
2016/4/27,80,60
2016/4/28,84,66
2016/4/29,78,62
2016/4/30,77,57
2016/5/1,82,66
2016/5/2,77,62
2016/5/3,80,60
2016/5/4,69,59
2016/5/5,64,59
2016/5/6,68,57
2016/5/7,62,51
2016/5/8,78,59
2016/5/9,82,60
2016/5/10,68,57
2016/5/11,77,60
2016/5/12,71,55
2016/5/13,73,55
2016/5/14,77,57
2016/5/15,77,57
2016/5/16,77,60
2016/5/17,73,64
2016/5/18,68,62
2016/5/19,69,62
2016/5/20,75,64
2016/5/21,77,62
2016/5/22,82,68
2016/5/23,78,68
2016/5/24,73,64
2016/5/25,69,64
2016/5/26,71,62
2016/5/27,78,66
2016/5/28,78,66
2016/5/29,71,62
2016/5/30,78,64
2016/5/31,69,64
2016/6/1,71,60
2016/6/2,77,62
2016/6/3,82,64
2016/6/4,77,66
2016/6/5,75,66
2016/6/6,77,66
2016/6/7,80,69
2016/6/8,82,71
2016/6/9,75,68
2016/6/10,84,69
2016/6/11,87,75
2016/6/12,87,69
2016/6/13,84,68
2016/6/14,89,69
2016/6/15,87,75
2016/6/16,87,77
2016/6/17,86,75
2016/6/18,86,77
2016/6/19,84,75
2016/6/20,86,75
2016/6/21,86,69
2016/6/22,78,68
2016/6/23,82,68
2016/6/24,73,68
2016/6/25,73,69
2016/6/26,80,73
2016/6/27,89,77
2016/6/28,86,77
2016/6/29,80,71
2016/6/30,78,73
2016/7/1,82,77
2016/7/2,91,77
2016/7/3,89,75
2016/7/4,86,75
2016/7/5,87,75
2016/7/6,87,77
2016/7/7,82,77
2016/7/8,84,77
2016/7/9,87,77
2016/7/10,89,78
2016/7/11,84,77
2016/7/12,86,75
2016/7/13,84,71
2016/7/14,89,75
2016/7/15,87,71
2016/7/16,89,78
2016/7/17,96,82
2016/7/18,98,84
2016/7/19,100,84
2016/7/20,100,84
2016/7/21,100,84
2016/7/22,98,80
2016/7/23,100,82
2016/7/24,98,82
2016/7/25,100,84
2016/7/26,100,82
2016/7/27,98,80
2016/7/28,95,80
2016/7/29,93,78
2016/7/30,91,78
2016/7/31,86,78
2016/8/1,87,77
2016/8/2,89,78
2016/8/3,91,80
2016/8/4,91,80
2016/8/5,91,78
2016/8/6,91,80
2016/8/7,93,80
2016/8/8,95,80
2016/8/9,93,80
2016/8/10,95,80
2016/8/11,95,78
2016/8/12,93,78
2016/8/13,93,78
2016/8/14,93,78
2016/8/15,93,80
2016/8/16,96,80
2016/8/17,95,80
2016/8/18,93,80
2016/8/19,93,80
2016/8/20,93,77
2016/8/21,91,73
2016/8/22,91,75
2016/8/23,87,73
2016/8/24,82,68
2016/8/25,84,68
2016/8/26,86,68
2016/8/27,86,69
2016/8/28,87,71
2016/8/29,91,75
2016/8/30,93,73
2016/8/31,91,73
2016/9/1,91,73
2016/9/2,87,73
2016/9/3,82,69
2016/9/4,82,68
2016/9/5,86,68
2016/9/6,89,71
2016/9/7,84,69
2016/9/8,82,69
2016/9/9,84,68
2016/9/10,84,68
2016/9/11,80,69
2016/9/12,75,69
2016/9/13,75,71
2016/9/14,80,69
2016/9/15,80,68
2016/9/16,78,51
2016/9/17,78,64
2016/9/18,77,62
2016/9/19,78,62
2016/9/20,80,64
2016/9/21,82,66
2016/9/22,82,69
2016/9/23,86,71
2016/9/24,86,75
2016/9/25,75,68
2016/9/26,73,66
2016/9/27,78,69
2016/9/28,80,73
2016/9/29,84,69
2016/9/30,78,68
2016/10/1,80,68
2016/10/2,78,68
2016/10/3,66,66
2016/10/4,71,60
2016/10/5,68,57
2016/10/6,69,59
2016/10/7,71,60
2016/10/8,71,60
2016/10/9,69,62
2016/10/10,69,64
2016/10/11,71,66
2016/10/12,77,64
2016/10/13,75,64
2016/10/14,73,64
2016/10/15,73,64
2016/10/16,69,66
2016/10/17,71,66
2016/10/18,71,64
2016/10/19,69,60
2016/10/20,73,62
2016/10/21,69,62
2016/10/22,66,62
2016/10/23,69,59
2016/10/24,62,57
2016/10/25,59,50
2016/10/26,64,55
2016/10/27,60,51
2016/10/28,57,44
2016/10/29,60,42
2016/10/30,66,48
2016/10/31,69,51
2016/11/1,73,55
2016/11/2,73,57
2016/11/3,69,51
2016/11/4,50,26
2016/11/5,48,33
2016/11/6,55,44
2016/11/7,64,51
2016/11/8,68,51
2016/11/9,66,53
2016/11/10,68,51
2016/11/11,62,46
2016/11/12,62,53
2016/11/13,62,59
2016/11/14,69,59
2016/11/15,68,59
2016/11/16,64,57
2016/11/17,62,51
2016/11/18,50,39
2016/11/19,42,32
2016/11/20,46,33
2016/11/21,51,37
2016/11/22,48,35
2016/11/23,53,37
2016/11/24,55,41
2016/11/25,53,46
2016/11/26,55,41
2016/11/27,57,41
2016/11/28,55,41
2016/11/29,59,44
2016/11/30,60,41
2016/12/1,64,41
2016/12/2,51,35
2016/12/3,57,39
2016/12/4,60,42
2016/12/5,55,41
2016/12/6,51,42
2016/12/7,53,46
2016/12/8,62,48
2016/12/9,55,37
2016/12/10,44,30
2016/12/11,44,30
2016/12/12,46,30
2016/12/13,51,33
2016/12/14,59,44
2016/12/15,62,48
2016/12/16,55,50
2016/12/17,60,42
2016/12/18,46,37
2016/12/19,48,37
2016/12/20,48,39
2016/12/21,51,46
2016/12/22,51,37
2016/12/23,41,30
2016/12/24,42,30
2016/12/25,44,30
2016/12/26,48,32
2016/12/27,53,35
2016/12/28,60,44
2016/12/29,57,39
2016/12/30,53,41
2016/12/31,55,48
2017/1/1,50,46
2017/1/2,57,50
2017/1/3,55,44
2017/1/4,48,37
2017/1/5,46,32
2017/1/6,44,37
2017/1/7,48,37
2017/1/8,50,33
2017/1/9,48,30
2017/1/10,42,33
2017/1/11,41,30
2017/1/12,46,33
2017/1/13,46,35
2017/1/14,46,41
2017/1/15,46,26
2017/1/16,35,26
2017/1/17,41,26
2017/1/18,41,26
2017/1/19,42,28
2017/1/20,46,32
2017/1/21,50,33
2017/1/22,55,37
2017/1/23,46,35
2017/1/24,53,42
2017/1/25,60,33
2017/1/26,39,30
2017/1/27,42,35
2017/1/28,42,30
2017/1/29,44,32
2017/1/30,44,39
2017/1/31,46,39
2017/2/1,51,35
2017/2/2,46,33
2017/2/3,46,37
2017/2/4,39,28
2017/2/5,39,24
2017/2/6,41,26
2017/2/7,46,28
2017/2/8,51,30
2017/2/9,57,33
2017/2/10,60,39
2017/2/11,59,37
2017/2/12,59,46
2017/2/13,46,35
2017/2/14,53,39
2017/2/15,62,44
2017/2/16,44,37
2017/2/17,48,41
2017/2/18,44,33
2017/2/19,46,32
2017/2/20,50,32
2017/2/21,53,37
2017/2/22,57,37
2017/2/23,57,37
2017/2/24,59,41
2017/2/25,59,35
2017/2/26,50,32
2017/2/27,57,37
2017/2/28,62,44
2017/3/1,60,41
2017/3/2,53,35
2017/3/3,57,33
2017/3/4,53,35
2017/3/5,62,41
2017/3/6,66,46
2017/3/7,62,46
2017/3/8,57,44
2017/3/9,50,37
2017/3/10,53,33
2017/3/11,60,37
2017/3/12,55,35
2017/3/13,57,42
2017/3/14,55,46
2017/3/15,55,48
2017/3/16,53,46
2017/3/17,57,44
2017/3/18,50,44
2017/3/19,50,42
2017/3/20,51,42
2017/3/21,59,42
2017/3/22,60,42
2017/3/23,66,48
2017/3/24,69,44
2017/3/25,59,44
2017/3/26,53,46
2017/3/27,57,39
2017/3/28,60,46
2017/3/29,68,46
2017/3/30,73,51
2017/3/31,64,57
2017/4/1,69,59
2017/4/2,62,53
2017/4/3,60,50
2017/4/4,68,50
2017/4/5,57,50
2017/4/6,55,50
2017/4/7,59,50
2017/4/8,66,44
2017/4/9,71,51
2017/4/10,78,59
2017/4/11,84,57
2017/4/12,78,64
2017/4/13,77,59
2017/4/14,78,53
2017/4/15,75,60
2017/4/16,75,55
2017/4/17,71,51
2017/4/18,68,50
2017/4/19,71,55
2017/4/20,75,50
2017/4/21,75,57
2017/4/22,66,50
2017/4/23,71,53
2017/4/24,78,59
2017/4/25,82,60
2017/4/26,86,60
2017/4/27,84,62
2017/4/28,68,60
2017/4/29,73,64
2017/4/30,69,60
2017/5/1,69,60
2017/5/2,73,59
2017/5/3,80,60
2017/5/4,64,60
2017/5/5,71,60
2017/5/6,86,64
2017/5/7,84,64
2017/5/8,78,64
2017/5/9,82,59
2017/5/10,78,57
2017/5/11,82,57
2017/5/12,75,53
2017/5/13,82,59
2017/5/14,84,60
2017/5/15,80,64
2017/5/16,80,64
2017/5/17,84,64
2017/5/18,82,68
2017/5/19,75,64
2017/5/20,71,57
2017/5/21,84,60
2017/5/22,82,62
2017/5/23,87,66
2017/5/24,89,68
2017/5/25,89,66
2017/5/26,91,73
2017/5/27,87,73
2017/5/28,91,69
2017/5/29,86,64
2017/5/30,84,64
2017/5/31,82,66
2017/6/1,71,69
2017/6/2,78,64
2017/6/3,80,66
2017/6/4,86,69
2017/6/5,87,73
2017/6/6,75,68
2017/6/7,82,66
2017/6/8,77,66
2017/6/9,78,66
2017/6/10,78,62
2017/6/11,82,62
2017/6/12,84,64
2017/6/13,84,64
2017/6/14,84,68
2017/6/15,84,71
2017/6/16,80,69
2017/6/17,82,71
2017/6/18,80,71
2017/6/19,80,73
2017/6/20,84,73
2017/6/21,80,71
2017/6/22,86,71
2017/6/23,86,71
2017/6/24,84,73
2017/6/25,84,73
2017/6/26,86,77
2017/6/27,86,75
2017/6/28,86,75
2017/6/29,89,77
2017/6/30,91,78
2017/7/1,91,78
2017/7/2,91,80
2017/7/3,95,80
2017/7/4,91,80
2017/7/5,86,78
2017/7/6,93,75
2017/7/7,89,78
2017/7/8,95,80
2017/7/9,95,80
2017/7/10,96,82
2017/7/11,98,80
2017/7/12,98,80
2017/7/13,98,82
2017/7/14,98,82
2017/7/15,98,82
2017/7/16,98,82
2017/7/17,100,86
2017/7/18,102,84
2017/7/19,102,84
2017/7/20,102,86
2017/7/21,102,84
2017/7/22,96,82
2017/7/23,98,82
2017/7/24,96,80
2017/7/25,93,80
2017/7/26,93,80
2017/7/27,93,82
2017/7/28,93,82
2017/7/29,95,82
2017/7/30,96,82
2017/7/31,96,82
2017/8/1,95,80
2017/8/2,95,82
2017/8/3,96,80
2017/8/4,82,77
2017/8/5,84,77
2017/8/6,93,78
2017/8/7,95,80
2017/8/8,87,71
2017/8/9,89,78
2017/8/10,87,77
2017/8/11,87,77
2017/8/12,86,77
2017/8/13,87,77
2017/8/14,89,78
2017/8/15,93,78
2017/8/16,87,75
2017/8/17,89,78
2017/8/18,93,80
2017/8/19,95,80
2017/8/20,95,78
2017/8/21,91,77
2017/8/22,86,77
2017/8/23,89,78
2017/8/24,95,78
2017/8/25,82,73
2017/8/26,80,73
2017/8/27,77,71
2017/8/28,82,69
2017/8/29,82,71
2017/8/30,82,73
2017/8/31,82,75
2017/9/1,87,75
2017/9/2,78,71
2017/9/3,80,69
2017/9/4,84,69
2017/9/5,80,73
2017/9/6,86,75
2017/9/7,78,68
2017/9/8,82,68
2017/9/9,82,68
2017/9/10,82,71
2017/9/11,80,69
2017/9/12,80,66
2017/9/13,80,68
2017/9/14,86,69
2017/9/15,80,71
2017/9/16,75,68
2017/9/17,77,68
2017/9/18,80,68
2017/9/19,77,68
2017/9/20,75,69
2017/9/21,77,71
2017/9/22,86,73
2017/9/23,77,66
2017/9/24,75,62
2017/9/25,78,66
2017/9/26,75,69
2017/9/27,84,69
2017/9/28,73,66
2017/9/29,75,64
2017/9/30,71,60
2017/10/1,64,59
2017/10/2,71,59
2017/10/3,77,62
2017/10/4,80,68
2017/10/5,84,69
2017/10/6,86,69
2017/10/7,68,59
2017/10/8,62,57
2017/10/9,69,62
2017/10/10,66,59
2017/10/11,64,59
2017/10/12,68,60
2017/10/13,66,60
2017/10/14,69,57
2017/10/15,68,59
2017/10/16,69,59
2017/10/17,71,57
2017/10/18,71,55
2017/10/19,66,51
2017/10/20,66,50
2017/10/21,69,53
2017/10/22,69,53
2017/10/23,71,55
2017/10/24,69,55
2017/10/25,66,48
2017/10/26,60,48
2017/10/27,64,48
2017/10/28,69,50
2017/10/29,71,53
2017/10/30,69,48
2017/10/31,59,44
2017/11/1,60,50
2017/11/2,69,57
2017/11/3,71,53
2017/11/4,71,50
2017/11/5,68,53
2017/11/6,68,46
2017/11/7,60,48
2017/11/8,64,51
2017/11/9,53,30
2017/11/10,46,23
2017/11/11,46,26
2017/11/12,46,28
2017/11/13,42,24
2017/11/14,41,21
2017/11/15,42,21
2017/11/16,48,24
2017/11/17,46,28
2017/11/18,46,21
2017/11/19,44,23
2017/11/20,44,21
2017/11/21,44,24
2017/11/22,39,23
2017/11/23,41,23
2017/11/24,44,21
2017/11/25,33,19
2017/11/26,37,19
2017/11/27,41,21
2017/11/28,42,24
2017/11/29,41,23
2017/11/30,37,21
2017/12/1,46,24
2017/12/2,46,24
2017/12/3,41,23
2017/12/4,42,24
2017/12/5,42,24
2017/12/6,39,21
2017/12/7,33,17
2017/12/8,30,17
2017/12/9,32,21
2017/12/10,32,24
2017/12/11,37,23
2017/12/12,32,17
